id,token_symbol,timestamp,ua_token_amount,odos_usdc_return,profit_amount,profit_percentage,input_usdc_amount
2164574,uLINK,2025-03-10 09:12:04.608602+00,71580000000000000000,993.0006,-6.9994,-0.69994000,1000.000000
2164579,uLINK,2025-03-10 09:12:08.215434+00,71480683035422770000,990.8497,-9.1503,-0.91503000,1000.000000
2164586,uLINK,2025-03-10 09:12:25.700677+00,71570000000000000000,993.488548,-6.511452,-0.6511452000,1000.000000
2164600,uLINK,2025-03-10 09:12:46.565272+00,71470000000000000000,992.680055,-7.319945,-0.7319945000,1000.000000
2164605,uLINK,2025-03-10 09:12:47.355851+00,71427552642554080000,990.7837,-9.2163,-0.92163000,1000.000000
2164613,uLINK,2025-03-10 09:13:05.707255+00,71470000000000000000,992.97478,-7.02522,-0.702522000,1000.000000
2164619,uLINK,2025-03-10 09:13:07.112726+00,71412975340893320000,990.5941,-9.4059,-0.94059000,1000.000000
2164628,uLINK,2025-03-10 09:13:24.381439+00,71510000000000000000,993.441667,-6.558333,-0.6558333000,1000.000000
2164633,uLINK,2025-03-10 09:13:27.161448+00,71404182096433030000,990.2102,-9.7898,-0.97898000,1000.000000
2164642,uLINK,2025-03-10 09:13:42.030652+00,71460000000000000000,992.547246,-7.452754,-0.7452754000,1000.000000
2164648,uLINK,2025-03-10 09:13:47.099526+00,71414501956283230000,991.0602,-8.9398,-0.89398000,1000.000000
2164657,uLINK,2025-03-10 09:14:03.693007+00,71470000000000000000,993.922147,-6.077853,-0.6077853000,1000.000000
2164662,uLINK,2025-03-10 09:14:07.268686+00,71368948090227420000,991.8895,-8.1105,-0.81105000,1000.000000
2164670,uLINK,2025-03-10 09:14:24.367007+00,71330000000000000000,995.150169,-4.849831,-0.4849831000,1000.000000
2164675,uLINK,2025-03-10 09:14:27.017559+00,71400376671028040000,994.4773,-5.5227,-0.55227000,1000.000000
2164682,uLINK,2025-03-10 09:14:46.422626+00,71270000000000000000,994.408357,-5.591643,-0.5591643000,1000.000000
2164686,uLINK,2025-03-10 09:14:50.834974+00,71179894277494325000,991.4868,-8.5132,-0.85132000,1000.000000
2164695,uLINK,2025-03-10 09:15:05.759646+00,71190000000000000000,992.897999,-7.102001,-0.7102001000,1000.000000
2164700,uLINK,2025-03-10 09:15:06.963638+00,71112098326288960000,991.7843,-8.2157,-0.82157000,1000.000000
2164715,uLINK,2025-03-10 09:15:27.099163+00,71090338801159040000,994.4793,-5.5207,-0.55207000,1000.000000
2164723,uLINK,2025-03-10 09:15:43.626554+00,70870000000000000000,992.576977,-7.423023,-0.7423023000,1000.000000
2164729,uLINK,2025-03-10 09:15:47.168398+00,70918838160111575000,992.0326,-7.9674,-0.79674000,1000.000000
2164744,uLINK,2025-03-10 09:16:08.933646+00,70882248851476560000,994.4366,-5.5634,-0.55634000,1000.000000
2164752,uLINK,2025-03-10 09:16:24.934593+00,70640000000000000000,989.576943,-10.423057,-1.0423057000,1000.000000
2164758,uLINK,2025-03-10 09:16:27.066656+00,70846839281966100000,996.345,-3.655,-0.3655000,1000.000000
2164766,uLINK,2025-03-10 09:16:45.741718+00,70450000000000000000,989.346468,-10.653532,-1.0653532000,1000.000000
2164771,uLINK,2025-03-10 09:16:47.86008+00,70717586704702230000,1000.6437,0.6437,0.06437000,1000.000000
2164780,uLINK,2025-03-10 09:17:05.956237+00,70080000000000000000,989.014661,-10.985339,-1.0985339000,1000.000000
2164786,uLINK,2025-03-10 09:17:07.217691+00,70524916101041110000,1000.0623,0.0623,0.00623000,1000.000000
2164800,uLINK,2025-03-10 09:17:29.150082+00,70421470096448510000,1005.809,5.809,0.5809000,1000.000000
2164814,uLINK,2025-03-10 09:17:48.725091+00,70175221203736020000,1005.1643,5.1643,0.51643000,1000.000000
2164823,uLINK,2025-03-10 09:18:05.209976+00,69230000000000000000,987.019475,-12.980525,-1.2980525000,1000.000000
2164829,uLINK,2025-03-10 09:18:10.69031+00,69775787505707340000,1003.2208,3.2208,0.32208000,1000.000000
2164839,uLINK,2025-03-10 09:18:21.96075+00,68830000000000000000,983.314654,-16.685346,-1.6685346000,1000.000000
2164843,uLINK,2025-03-10 09:18:30.275909+00,69535313897121230000,1002.9428,2.9428,0.29428000,1000.000000
2164856,uLINK,2025-03-10 09:18:47.853857+00,69337653537096114000,998.3122,-1.6878,-0.16878000,1000.000000
2164870,uLINK,2025-03-10 09:19:07.527873+00,69260196023817770000,994.7825,-5.2175,-0.52175000,1000.000000
2164885,uLINK,2025-03-10 09:19:31.641864+00,69300491312700785000,992.6345,-7.3655,-0.73655000,1000.000000
2164898,uLINK,2025-03-10 09:19:47.875845+00,69479630726178570000,994.1006,-5.8994,-0.58994000,1000.000000
2164910,uLINK,2025-03-10 09:20:11.099782+00,69652688642458430000,995.6501,-4.3499,-0.43499000,1000.000000
2164917,uLINK,2025-03-10 09:20:25.608458+00,69320000000000000000,989.527731,-10.472269,-1.0472269000,1000.000000
2164921,uLINK,2025-03-10 09:20:30.832192+00,69615335887562250000,994.6477,-5.3523,-0.53523000,1000.000000
2164929,uLINK,2025-03-10 09:20:46.075251+00,69280000000000000000,987.369655,-12.630345,-1.2630345000,1000.000000
2164941,uLINK,2025-03-10 09:21:03.519647+00,69170000000000000000,989.267708,-10.732292,-1.0732292000,1000.000000
2164946,uLINK,2025-03-10 09:21:08.078079+00,69433052343214514000,993.4762,-6.5238,-0.65238000,1000.000000
2164954,uLINK,2025-03-10 09:21:25.540624+00,69280000000000000000,989.036025,-10.963975,-1.0963975000,1000.000000
2164960,uLINK,2025-03-10 09:21:29.156472+00,69478719799004170000,994.9309,-5.0691,-0.50691000,1000.000000
2164974,uLINK,2025-03-10 09:21:51.376369+00,69467665957382130000,996.3505,-3.6495,-0.36495000,1000.000000
2164986,uLINK,2025-03-10 09:22:07.131025+00,69403306434135380000,996.5759,-3.4241,-0.34241000,1000.000000
2164999,uLINK,2025-03-10 09:22:26.896748+00,69340440814915950000,999.2411,-0.7589,-0.07589000,1000.000000
2165012,uLINK,2025-03-10 09:22:46.784895+00,69253874427701490000,997.2295,-2.7705,-0.27705000,1000.000000
2165021,uLINK,2025-03-10 09:23:05.817621+00,68860000000000000000,986.632158,-13.367842,-1.3367842000,1000.000000
2165026,uLINK,2025-03-10 09:23:07.88332+00,69266296550920856000,996.4078,-3.5922,-0.35922000,1000.000000
2165037,uLINK,2025-03-10 09:23:27.867151+00,69310134706755900000,999.198,-0.802,-0.0802000,1000.000000
2165044,uLINK,2025-03-10 09:23:44.450743+00,68700000000000000000,985.104178,-14.895822,-1.4895822000,1000.000000
2165050,uLINK,2025-03-10 09:23:46.165815+00,69181392385067470000,997.1863,-2.8137,-0.28137000,1000.000000
2165062,uLINK,2025-03-10 09:24:11.002251+00,69224129720410290000,1000.3305,0.3305,0.03305000,1000.000000
2165070,uLINK,2025-03-10 09:24:21.991769+00,68540000000000000000,986.037306,-13.962694,-1.3962694000,1000.000000
2165076,uLINK,2025-03-10 09:24:27.088374+00,69032802718546400000,1000.1121,0.1121,0.01121000,1000.000000
2165084,uLINK,2025-03-10 09:24:45.70424+00,68530000000000000000,987.276952,-12.723048,-1.2723048000,1000.000000
2165089,uLINK,2025-03-10 09:24:48.025617+00,68937316394560480000,994.9188,-5.0812,-0.50812000,1000.000000
2165099,uLINK,2025-03-10 09:25:02.615015+00,68690000000000000000,988.315257,-11.684743,-1.1684743000,1000.000000
2165104,uLINK,2025-03-10 09:25:08.009805+00,68968310891576220000,993.1375,-6.8625,-0.68625000,1000.000000
2165117,uLINK,2025-03-10 09:25:31.221836+00,69097524149272160000,994.7502,-5.2498,-0.52498000,1000.000000
2165126,uLINK,2025-03-10 09:25:42.321535+00,68870000000000000000,989.14973,-10.85027,-1.085027000,1000.000000
2165131,uLINK,2025-03-10 09:25:47.348326+00,69089719354415140000,995.5727,-4.4273,-0.44273000,1000.000000
2165141,uLINK,2025-03-10 09:26:01.793531+00,68820000000000000000,988.455563,-11.544437,-1.1544437000,1000.000000
2165146,uLINK,2025-03-10 09:26:11.470336+00,69083914068696130000,995.4699,-4.5301,-0.45301000,1000.000000
2165155,uLINK,2025-03-10 09:26:31.049078+00,69175364352918880000,999.072,-0.928,-0.0928000,1000.000000
2165163,uLINK,2025-03-10 09:26:45.69033+00,68760000000000000000,988.158337,-11.841663,-1.1841663000,1000.000000
2165169,uLINK,2025-03-10 09:26:47.848141+00,69003677800165740000,996.3968,-3.6032,-0.36032000,1000.000000
2165181,uLINK,2025-03-10 09:27:09.965831+00,69108644338626830000,995.0111,-4.9889,-0.49889000,1000.000000
2165189,uLINK,2025-03-10 09:27:25.90217+00,68800000000000000000,986.832987,-13.167013,-1.3167013000,1000.000000
2165192,uLINK,2025-03-10 09:27:31.205452+00,69215511401511280000,995.8433,-4.1567,-0.41567000,1000.000000
2165202,uLINK,2025-03-10 09:27:45.439391+00,68910000000000000000,988.807038,-11.192962,-1.1192962000,1000.000000
2165208,uLINK,2025-03-10 09:27:50.395332+00,69225752208302465000,993.902,-6.098,-0.6098000,1000.000000
2165217,uLINK,2025-03-10 09:28:05.506814+00,69030000000000000000,989.576345,-10.423655,-1.0423655000,1000.000000
2165223,uLINK,2025-03-10 09:28:07.722257+00,69339301136577815000,991.0771,-8.9229,-0.89229000,1000.000000
2165231,uLINK,2025-03-10 09:28:22.336669+00,69180000000000000000,989.20776,-10.79224,-1.079224000,1000.000000
2165242,uLINK,2025-03-10 09:28:51.503313+00,69494981733032755000,996.0734,-3.9266,-0.39266000,1000.000000
2165248,uLINK,2025-03-10 09:29:05.382209+00,69150000000000000000,987.947463,-12.052537,-1.2052537000,1000.000000
2165253,uLINK,2025-03-10 09:29:07.909338+00,69442347740541360000,996.0534,-3.9466,-0.39466000,1000.000000
2165266,uLINK,2025-03-10 09:29:28.114739+00,69413377433753215000,994.3495,-5.6505,-0.56505000,1000.000000
2165272,uLINK,2025-03-10 09:29:45.507448+00,69260000000000000000,989.781255,-10.218745,-1.0218745000,1000.000000
2165278,uLINK,2025-03-10 09:29:48.683646+00,69437405607822300000,995.9991,-4.0009,-0.40009000,1000.000000
2165290,uLINK,2025-03-10 09:30:10.82952+00,69423345507934724000,998.021,-1.979,-0.1979000,1000.000000
2165304,uLINK,2025-03-10 09:30:28.148916+00,69321029970959114000,992.852,-7.148,-0.7148000,1000.000000
2165315,uLINK,2025-03-10 09:30:51.312337+00,69497774667366740000,991.5489,-8.4511,-0.84511000,1000.000000
2165336,uLINK,2025-03-10 09:31:22.260362+00,69530000000000000000,991.386805,-8.613195,-0.8613195000,1000.000000
2165342,uLINK,2025-03-10 09:31:27.79891+00,69671839507505550000,989.2889,-10.7111,-1.07111000,1000.000000
2165350,uLINK,2025-03-10 09:31:45.727363+00,69640000000000000000,991.353509,-8.646491,-0.8646491000,1000.000000
2165355,uLINK,2025-03-10 09:31:47.942266+00,69846277842508370000,995.4484,-4.5516,-0.45516000,1000.000000
2165363,uLINK,2025-03-10 09:32:11.33055+00,69656583841780660000,991.4039,-8.5961,-0.85961000,1000.000000
2165373,uLINK,2025-03-10 09:32:26.125255+00,69720000000000000000,992.48636,-7.51364,-0.751364000,1000.000000
2165379,uLINK,2025-03-10 09:32:45.540038+00,69660000000000000000,990.758084,-9.241916,-0.9241916000,1000.000000
2165384,uLINK,2025-03-10 09:32:47.942915+00,69765869873788270000,991.1893,-8.8107,-0.88107000,1000.000000
2165393,uLINK,2025-03-10 09:33:02.006774+00,69740000000000000000,992.14437,-7.85563,-0.785563000,1000.000000
2165398,uLINK,2025-03-10 09:33:08.152295+00,69765118211606250000,992.427,-7.573,-0.7573000,1000.000000
2165407,uLINK,2025-03-10 09:33:25.64462+00,69660000000000000000,991.679977,-8.320023,-0.8320023000,1000.000000
2165413,uLINK,2025-03-10 09:33:27.84531+00,69706885199547530000,992.2691,-7.7309,-0.77309000,1000.000000
2165420,uLINK,2025-03-10 09:33:45.613295+00,69640000000000000000,992.080457,-7.919543,-0.7919543000,1000.000000
2165424,uLINK,2025-03-10 09:33:51.374523+00,69665978743887670000,990.718,-9.282,-0.9282000,1000.000000
2165435,uLINK,2025-03-10 09:34:08.108502+00,69664430880788860000,990.8817,-9.1183,-0.91183000,1000.000000
2165445,uLINK,2025-03-10 09:34:31.571266+00,69657676922716460000,988.6429,-11.3571,-1.13571000,1000.000000
2165451,uLINK,2025-03-10 09:34:45.529098+00,69820000000000000000,991.229287,-8.770713,-0.8770713000,1000.000000
2165456,uLINK,2025-03-10 09:34:50.795041+00,69864576008961120000,994.0444,-5.9556,-0.59556000,1000.000000
2165469,uLINK,2025-03-10 09:35:07.747328+00,69806725554294550000,994.5118,-5.4882,-0.54882000,1000.000000
2165483,uLINK,2025-03-10 09:35:28.040978+00,69743923925836980000,990.7793,-9.2207,-0.92207000,1000.000000
2165487,uLINK,2025-03-10 09:35:45.332552+00,69830000000000000000,993.029913,-6.970087,-0.6970087000,1000.000000
2165493,uLINK,2025-03-10 09:35:51.165257+00,69767510626952990000,992.9736,-7.0264,-0.70264000,1000.000000
2165503,uLINK,2025-03-10 09:36:10.382875+00,69761061683837810000,991.1631,-8.8369,-0.88369000,1000.000000
2165509,uLINK,2025-03-10 09:36:25.513444+00,69840000000000000000,992.790204,-7.209796,-0.7209796000,1000.000000
2165514,uLINK,2025-03-10 09:36:31.457627+00,69813573496674260000,992.5075,-7.4925,-0.74925000,1000.000000
2165522,uLINK,2025-03-10 09:36:45.357613+00,69710000000000000000,990.614801,-9.385199,-0.9385199000,1000.000000
2165528,uLINK,2025-03-10 09:36:49.067412+00,69831978407663910000,993.8958,-6.1042,-0.61042000,1000.000000
2165542,uLINK,2025-03-10 09:37:07.743046+00,69778912424009420000,991.7941,-8.2059,-0.82059000,1000.000000
2165547,uLINK,2025-03-10 09:37:25.417185+00,69792862769383990000,990.6458,-9.3542,-0.93542000,1000.000000
2165554,uLINK,2025-03-10 09:37:26.05939+00,69840000000000000000,992.709174,-7.290826,-0.7290826000,1000.000000
2165566,uLINK,2025-03-10 09:37:48.070043+00,69854904683554190000,990.8559,-9.1441,-0.91441000,1000.000000
2165573,uLINK,2025-03-10 09:38:05.663526+00,69740000000000000000,990.527868,-9.472132,-0.9472132000,1000.000000
2165578,uLINK,2025-03-10 09:38:08.162795+00,69853184312766670000,993.6936,-6.3064,-0.63064000,1000.000000
2165590,uLINK,2025-03-10 09:38:31.424242+00,69780978284302660000,989.9871,-10.0129,-1.00129000,1000.000000
2165601,uLINK,2025-03-10 09:38:47.436353+00,69932402748266650000,991.4184,-8.5816,-0.85816000,1000.000000
2165609,uLINK,2025-03-10 09:39:05.712926+00,69930000000000000000,992.391141,-7.608859,-0.7608859000,1000.000000
2165615,uLINK,2025-03-10 09:39:08.925798+00,69913351328019090000,990.4385,-9.5615,-0.95615000,1000.000000
2165626,uLINK,2025-03-10 09:39:26.546226+00,70000000000000000000,993.029533,-6.970467,-0.6970467000,1000.000000
2165632,uLINK,2025-03-10 09:39:27.740397+00,69968679473972350000,989.3394,-10.6606,-1.06606000,1000.000000
2165639,uLINK,2025-03-10 09:39:45.550166+00,70140000000000000000,994.845708,-5.154292,-0.5154292000,1000.000000
2165645,uLINK,2025-03-10 09:39:47.571115+00,70157928932815940000,991.5618,-8.4382,-0.84382000,1000.000000
2165657,uLINK,2025-03-10 09:40:10.120688+00,70115669367974170000,991.456,-8.544,-0.8544000,1000.000000
2165665,uLINK,2025-03-10 09:40:25.718183+00,70110000000000000000,991.827969,-8.172031,-0.8172031000,1000.000000
2165671,uLINK,2025-03-10 09:40:27.652808+00,70128776420643330000,991.8768,-8.1232,-0.81232000,1000.000000
2165682,uLINK,2025-03-10 09:40:51.383626+00,70095753774538450000,992.1102,-7.8898,-0.78898000,1000.000000
2165689,uLINK,2025-03-10 09:41:05.557052+00,70110000000000000000,993.104988,-6.895012,-0.6895012000,1000.000000
2165693,uLINK,2025-03-10 09:41:11.28523+00,70042174726236010000,991.915,-8.085,-0.8085000,1000.000000
2165701,uLINK,2025-03-10 09:41:26.774342+00,69970000000000000000,991.123892,-8.876108,-0.8876108000,1000.000000
2165706,uLINK,2025-03-10 09:41:27.390615+00,70044138507772100000,991.9389,-8.0611,-0.80611000,1000.000000
2165714,uLINK,2025-03-10 09:41:42.194871+00,70150000000000000000,993.671014,-6.328986,-0.6328986000,1000.000000
2165720,uLINK,2025-03-10 09:41:47.474547+00,70043099372146570000,989.2803,-10.7197,-1.07197000,1000.000000
2165728,uLINK,2025-03-10 09:42:02.108803+00,70150000000000000000,992.777425,-7.222575,-0.7222575000,1000.000000
2165733,uLINK,2025-03-10 09:42:07.045633+00,70143380250567344000,992.8583,-7.1417,-0.71417000,1000.000000
2165742,uLINK,2025-03-10 09:42:23.279605+00,70070000000000000000,992.28891,-7.71109,-0.771109000,1000.000000
2165746,uLINK,2025-03-10 09:42:31.347737+00,70065477196899434000,992.1447,-7.8553,-0.78553000,1000.000000
2165757,uLINK,2025-03-10 09:42:47.577797+00,70050789743248600000,993.4683,-6.5317,-0.65317000,1000.000000
2165767,uLINK,2025-03-10 09:43:07.025326+00,69880000000000000000,989.986837,-10.013163,-1.0013163000,1000.000000
2165770,uLINK,2025-03-10 09:43:11.510296+00,70033214783355404000,994.7193,-5.2807,-0.52807000,1000.000000
2165777,uLINK,2025-03-10 09:43:25.568659+00,69860000000000000000,989.824631,-10.175369,-1.0175369000,1000.000000
2165783,uLINK,2025-03-10 09:43:28.448719+00,70015592957247790000,993.2499,-6.7501,-0.67501000,1000.000000
2165793,uLINK,2025-03-10 09:43:42.581111+00,69910000000000000000,990.748828,-9.251172,-0.9251172000,1000.000000
2165797,uLINK,2025-03-10 09:43:51.794932+00,70006683516779430000,992.1467,-7.8533,-0.78533000,1000.000000
2165803,uLINK,2025-03-10 09:44:01.369172+00,69930000000000000000,990.714351,-9.285649,-0.9285649000,1000.000000
2165808,uLINK,2025-03-10 09:44:10.083927+00,70031177119808790000,993.2761,-6.7239,-0.67239000,1000.000000
2165816,uLINK,2025-03-10 09:44:24.68302+00,69970000000000000000,991.941692,-8.058308,-0.8058308000,1000.000000
2165822,uLINK,2025-03-10 09:44:27.250396+00,70002744977254490000,993.8793,-6.1207,-0.61207000,1000.000000
2165830,uLINK,2025-03-10 09:44:46.056162+00,69870000000000000000,990.741825,-9.258175,-0.9258175000,1000.000000
2165835,uLINK,2025-03-10 09:44:51.550762+00,69974172361940760000,993.5187,-6.4813,-0.64813000,1000.000000
2165842,uLINK,2025-03-10 09:45:01.826596+00,69880000000000000000,990.433667,-9.566333,-0.9566333000,1000.000000
2165848,uLINK,2025-03-10 09:45:08.070507+00,69985238282609020000,993.8745,-6.1255,-0.61255000,1000.000000
2165861,uLINK,2025-03-10 09:45:27.17432+00,69976728114352070000,993.1998,-6.8002,-0.68002000,1000.000000
2165873,uLINK,2025-03-10 09:45:49.373683+00,70091084195756564000,994.391,-5.609,-0.5609000,1000.000000
2165887,uLINK,2025-03-10 09:46:11.756955+00,70039817348550270000,996.3241,-3.6759,-0.36759000,1000.000000
2165898,uLINK,2025-03-10 09:46:27.450024+00,69922671730207100000,993.2963,-6.7037,-0.67037000,1000.000000
2165906,uLINK,2025-03-10 09:46:43.491763+00,69830000000000000000,990.61793,-9.38207,-0.938207000,1000.000000
2165911,uLINK,2025-03-10 09:46:45.564987+00,69929199110130830000,992.1821,-7.8179,-0.78179000,1000.000000
2165920,uLINK,2025-03-10 09:47:02.955708+00,70020000000000000000,993.257192,-6.742808,-0.6742808000,1000.000000
2165926,uLINK,2025-03-10 09:47:08.166495+00,69991389559360600000,994.2971,-5.7029,-0.57029000,1000.000000
2165938,uLINK,2025-03-10 09:47:28.986462+00,69909347000933605000,992.873,-7.127,-0.7127000,1000.000000
2165952,uLINK,2025-03-10 09:47:47.987986+00,69853575100605130000,994.3895,-5.6105,-0.56105000,1000.000000
2165960,uLINK,2025-03-10 09:48:02.692248+00,69660000000000000000,991.39265,-8.60735,-0.860735000,1000.000000
2165966,uLINK,2025-03-10 09:48:10.492482+00,69743257674588540000,991.2354,-8.7646,-0.87646000,1000.000000
2165975,uLINK,2025-03-10 09:48:23.277669+00,69780000000000000000,992.137629,-7.862371,-0.7862371000,1000.000000
2165981,uLINK,2025-03-10 09:48:28.937975+00,69773098379014230000,991.0562,-8.9438,-0.89438000,1000.000000
2165990,uLINK,2025-03-10 09:48:42.255269+00,69840000000000000000,992.97898,-7.02102,-0.702102000,1000.000000
2165995,uLINK,2025-03-10 09:48:48.11545+00,69824284177206050000,990.4449,-9.5551,-0.95551000,1000.000000
2166006,uLINK,2025-03-10 09:49:03.397868+00,69900000000000000000,993.024474,-6.975526,-0.6975526000,1000.000000
2166011,uLINK,2025-03-10 09:49:09.671858+00,69852179942260466000,990.9105,-9.0895,-0.90895000,1000.000000
2166019,uLINK,2025-03-10 09:49:26.729675+00,69960000000000000000,993.670953,-6.329047,-0.6329047000,1000.000000
2166025,uLINK,2025-03-10 09:49:27.923791+00,69860318680435000000,989.7304,-10.2696,-1.02696000,1000.000000
2166034,uLINK,2025-03-10 09:49:45.534655+00,70030000000000000000,993.896304,-6.103696,-0.6103696000,1000.000000
2166038,uLINK,2025-03-10 09:49:51.901682+00,69959235096134120000,990.8687,-9.1313,-0.91313000,1000.000000
2166045,uLINK,2025-03-10 09:50:06.613535+00,70070000000000000000,993.861474,-6.138526,-0.6138526000,1000.000000
2166051,uLINK,2025-03-10 09:50:08.173067+00,69948841805140520000,990.4455,-9.5545,-0.95545000,1000.000000
2166062,uLINK,2025-03-10 09:50:23.29008+00,70060000000000000000,994.034241,-5.965759,-0.5965759000,1000.000000
2166068,uLINK,2025-03-10 09:50:28.199597+00,69922136603948290000,990.7617,-9.2383,-0.92383000,1000.000000
2166074,uLINK,2025-03-10 09:50:45.911322+00,70000000000000000000,992.862318,-7.137682,-0.7137682000,1000.000000
2166079,uLINK,2025-03-10 09:50:48.162411+00,69927444992885810000,989.123,-10.877,-1.0877000,1000.000000
2166092,uLINK,2025-03-10 09:51:10.98689+00,69998245053730760000,990.4564,-9.5436,-0.95436000,1000.000000
2166102,uLINK,2025-03-10 09:51:26.647213+00,70180000000000000000,994.229442,-5.770558,-0.5770558000,1000.000000
2166107,uLINK,2025-03-10 09:51:31.657642+00,70034089716819894000,988.6508,-11.3492,-1.13492000,1000.000000
2166118,uLINK,2025-03-10 09:51:43.190025+00,70280000000000000000,994.659499,-5.340501,-0.5340501000,1000.000000
2166124,uLINK,2025-03-10 09:51:49.103286+00,70141609926456240000,991.4205,-8.5795,-0.85795000,1000.000000
2166131,uLINK,2025-03-10 09:52:06.549637+00,70160000000000000000,993.046644,-6.953356,-0.6953356000,1000.000000
2166136,uLINK,2025-03-10 09:52:11.596001+00,70113819511039280000,989.713,-10.287,-1.0287000,1000.000000
2166144,uLINK,2025-03-10 09:52:26.782747+00,70260000000000000000,994.453613,-5.546387,-0.5546387000,1000.000000
2166149,uLINK,2025-03-10 09:52:28.382338+00,70136448376110490000,988.5955,-11.4045,-1.14045000,1000.000000
2166157,uLINK,2025-03-10 09:52:46.669443+00,70340000000000000000,995.030881,-4.969119,-0.4969119000,1000.000000
2166161,uLINK,2025-03-10 09:52:51.652099+00,70145510372403170000,987.927,-12.073,-1.2073000,1000.000000
2166167,uLINK,2025-03-10 09:53:02.878638+00,70420000000000000000,995.90248,-4.09752,-0.409752000,1000.000000
2166172,uLINK,2025-03-10 09:53:11.3267+00,70182971883449720000,988.8109,-11.1891,-1.11891000,1000.000000
2166181,uLINK,2025-03-10 09:53:26.862765+00,70410000000000000000,993.565662,-6.434338,-0.6434338000,1000.000000
2166186,uLINK,2025-03-10 09:53:28.18285+00,70318647464536910000,990.012,-9.988,-0.9988000,1000.000000
2166193,uLINK,2025-03-10 09:53:46.645402+00,70360000000000000000,992.367443,-7.632557,-0.7632557000,1000.000000
2166198,uLINK,2025-03-10 09:53:48.071316+00,70364782814621120000,992.7484,-7.2516,-0.72516000,1000.000000
2166207,uLINK,2025-03-10 09:54:06.846313+00,70300000000000000000,991.845003,-8.154997,-0.8154997000,1000.000000
2166212,uLINK,2025-03-10 09:54:08.186834+00,70285848934778560000,990.9897,-9.0103,-0.90103000,1000.000000
2166238,uLINK,2025-03-10 09:54:48.314204+00,70345108061105540000,990.0841,-9.9159,-0.99159000,1000.000000
2166249,uLINK,2025-03-10 09:55:11.788311+00,70390663227835030000,989.666,-10.334,-1.0334000,1000.000000
2166271,uLINK,2025-03-10 09:55:51.466504+00,70376832363352970000,990.9364,-9.0636,-0.90636000,1000.000000
2166281,uLINK,2025-03-10 09:56:11.502666+00,70475484072087626000,990.4397,-9.5603,-0.95603000,1000.000000
